,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix,refix,reread
1508,9.0,6.0,121.0,biology,en,en_83,0.0,156.0,156.0,156.0,1.0,1.0,0.0,0.0
1509,9.0,6.0,122.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,9.0,6.0,123.0,bees,en,en_83,0.0,257.0,257.0,257.0,1.0,1.0,0.0,0.0
1511,9.0,6.0,124.0,led,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,9.0,6.0,125.0,to,en,en_83,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
1513,9.0,6.0,126.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,9.0,6.0,127.0,invention,en,en_83,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
1515,9.0,6.0,128.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,9.0,6.0,129.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,9.0,6.0,130.0,moveable,en,en_83,0.0,208.0,208.0,501.0,1.0,2.0,0.0,1.0
1518,9.0,6.0,131.0,comb,en,en_83,0.0,195.0,195.0,827.0,1.0,3.0,0.0,1.0
1519,9.0,6.0,132.0,hive,en,en_83,0.0,285.0,285.0,285.0,1.0,1.0,0.0,0.0
1520,9.0,6.0,133.0,in,en,en_83,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
1521,9.0,6.0,134.0,"Europe,",en,en_83,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
1522,9.0,6.0,135.0,allowing,en,en_83,0.0,235.0,235.0,235.0,1.0,1.0,0.0,0.0
1523,9.0,6.0,136.0,honey,en,en_83,0.0,132.0,132.0,411.0,1.0,2.0,0.0,1.0
1524,9.0,6.0,137.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,9.0,6.0,138.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,9.0,6.0,139.0,harvested,en,en_83,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
1527,9.0,6.0,140.0,without,en,en_83,0.0,146.0,146.0,146.0,1.0,1.0,0.0,0.0
1528,9.0,6.0,141.0,destroying,en,en_83,0.0,142.0,142.0,142.0,1.0,1.0,0.0,0.0
1529,9.0,6.0,142.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,9.0,6.0,143.0,entire,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,9.0,6.0,144.0,colony.,en,en_83,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
1532,9.0,7.0,145.0,"Today,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,9.0,7.0,146.0,some,en,en_83,0.0,216.0,216.0,216.0,1.0,1.0,0.0,0.0
1534,9.0,7.0,147.0,beekeepers,en,en_83,0.0,138.0,138.0,495.0,1.0,3.0,1.0,1.0
1535,9.0,7.0,148.0,believe,en,en_83,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
1536,9.0,7.0,149.0,that,en,en_83,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
1537,9.0,7.0,150.0,the,en,en_83,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
1538,9.0,7.0,151.0,more,en,en_83,0.0,77.0,77.0,77.0,1.0,1.0,0.0,0.0
1539,9.0,7.0,152.0,stings,en,en_83,0.0,142.0,332.0,533.0,2.0,3.0,1.0,1.0
1540,9.0,7.0,153.0,a,en,en_83,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
1541,9.0,7.0,154.0,beekeeper,en,en_83,0.0,102.0,102.0,523.0,1.0,3.0,0.0,1.0
1542,9.0,7.0,155.0,"receives,",en,en_83,0.0,271.0,271.0,426.0,1.0,2.0,0.0,1.0
1543,9.0,7.0,156.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,9.0,7.0,157.0,less,en,en_83,0.0,174.0,174.0,467.0,1.0,3.0,0.0,1.0
1545,9.0,7.0,158.0,irritation,en,en_83,0.0,155.0,155.0,700.0,1.0,4.0,0.0,1.0
1546,9.0,7.0,159.0,each,en,en_83,0.0,165.0,165.0,535.0,1.0,3.0,0.0,1.0
1547,9.0,7.0,160.0,one,en,en_83,0.0,165.0,165.0,482.0,1.0,3.0,0.0,1.0
1548,9.0,7.0,161.0,"causes,",en,en_83,0.0,132.0,132.0,658.0,1.0,4.0,1.0,1.0
1549,9.0,7.0,162.0,and,en,en_83,0.0,179.0,179.0,179.0,1.0,1.0,0.0,0.0
1550,9.0,7.0,163.0,it,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,9.0,7.0,164.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,9.0,7.0,165.0,considered,en,en_83,0.0,220.0,220.0,220.0,1.0,1.0,0.0,0.0
1553,9.0,7.0,166.0,important,en,en_83,0.0,174.0,174.0,174.0,1.0,1.0,0.0,0.0
1554,9.0,7.0,167.0,for,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,9.0,7.0,168.0,the,en,en_83,0.0,162.0,162.0,162.0,1.0,1.0,0.0,0.0
1556,9.0,7.0,169.0,safety,en,en_83,0.0,90.0,90.0,90.0,1.0,1.0,0.0,0.0
1557,9.0,7.0,170.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,9.0,7.0,171.0,the,en,en_83,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
1559,9.0,7.0,172.0,beekeeper,en,en_83,0.0,102.0,102.0,550.0,1.0,3.0,1.0,1.0
1560,9.0,7.0,173.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,9.0,7.0,174.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,9.0,7.0,175.0,stung,en,en_83,0.0,201.0,201.0,201.0,1.0,1.0,0.0,0.0
1563,9.0,7.0,176.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,9.0,7.0,177.0,few,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,9.0,7.0,178.0,times,en,en_83,0.0,164.0,164.0,404.0,1.0,2.0,0.0,1.0
1566,9.0,7.0,179.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,9.0,7.0,180.0,season.,en,en_83,0.0,126.0,126.0,494.0,1.0,3.0,0.0,1.0
1568,9.0,8.0,181.0,"Indeed,",en,en_83,0.0,150.0,275.0,681.0,2.0,4.0,1.0,1.0
1569,9.0,8.0,182.0,recent,en,en_83,0.0,165.0,165.0,165.0,1.0,1.0,0.0,0.0
1570,9.0,8.0,183.0,studies,en,en_83,0.0,208.0,208.0,208.0,1.0,1.0,0.0,0.0
1571,9.0,8.0,184.0,found,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,9.0,8.0,185.0,that,en,en_83,0.0,159.0,159.0,159.0,1.0,1.0,0.0,0.0
1573,9.0,8.0,186.0,beekeepers,en,en_83,0.0,165.0,165.0,165.0,1.0,1.0,0.0,0.0
1574,9.0,8.0,187.0,have,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,9.0,8.0,188.0,high,en,en_83,0.0,137.0,137.0,137.0,1.0,1.0,0.0,0.0
1576,9.0,8.0,189.0,levels,en,en_83,0.0,109.0,109.0,109.0,1.0,1.0,0.0,0.0
1577,9.0,8.0,190.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,9.0,8.0,191.0,antibodies,en,en_83,0.0,210.0,382.0,382.0,2.0,2.0,1.0,0.0
1579,9.0,8.0,192.0,that,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,9.0,8.0,193.0,react,en,en_83,0.0,171.0,171.0,171.0,1.0,1.0,0.0,0.0
1581,9.0,8.0,194.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,9.0,8.0,195.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,9.0,8.0,196.0,major,en,en_83,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0
1584,9.0,8.0,197.0,antigen,en,en_83,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
1585,9.0,8.0,198.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,9.0,8.0,199.0,bee,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,9.0,8.0,200.0,venom.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,10.0,1.0,1.0,A,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,10.0,1.0,2.0,national,en,en_83,0.0,131.0,131.0,131.0,1.0,1.0,0.0,0.0
1590,10.0,1.0,3.0,flag,en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1591,10.0,1.0,4.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,10.0,1.0,5.0,a,en,en_83,0.0,220.0,220.0,220.0,1.0,1.0,0.0,0.0
1593,10.0,1.0,6.0,flag,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,10.0,1.0,7.0,which,en,en_83,0.0,166.0,166.0,166.0,1.0,1.0,0.0,0.0
1595,10.0,1.0,8.0,represents,en,en_83,0.0,151.0,151.0,151.0,1.0,1.0,0.0,0.0
1596,10.0,1.0,9.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,10.0,1.0,10.0,symbolizes,en,en_83,0.0,137.0,137.0,137.0,1.0,1.0,0.0,0.0
1598,10.0,1.0,11.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,10.0,1.0,12.0,country.,en,en_83,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
1600,10.0,2.0,13.0,The,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,10.0,2.0,14.0,national,en,en_83,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
1602,10.0,2.0,15.0,flag,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,10.0,2.0,16.0,is,en,en_83,0.0,261.0,261.0,261.0,1.0,1.0,0.0,0.0
1604,10.0,2.0,17.0,usually,en,en_83,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
1605,10.0,2.0,18.0,flown,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,10.0,2.0,19.0,by,en,en_83,0.0,176.0,176.0,176.0,1.0,1.0,0.0,0.0
1607,10.0,2.0,20.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,10.0,2.0,21.0,government,en,en_83,0.0,154.0,154.0,467.0,1.0,3.0,1.0,1.0
1609,10.0,2.0,22.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,10.0,2.0,23.0,a,en,en_83,0.0,173.0,173.0,173.0,1.0,1.0,0.0,0.0
1611,10.0,2.0,24.0,"country,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,10.0,2.0,25.0,but,en,en_83,0.0,296.0,296.0,296.0,1.0,1.0,0.0,0.0
1613,10.0,2.0,26.0,it,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,10.0,2.0,27.0,can,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,10.0,2.0,28.0,also,en,en_83,0.0,232.0,232.0,232.0,1.0,1.0,0.0,0.0
1616,10.0,2.0,29.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,10.0,2.0,30.0,flown,en,en_83,0.0,148.0,361.0,361.0,2.0,2.0,1.0,0.0
1618,10.0,2.0,31.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,10.0,2.0,32.0,its,en,en_83,0.0,33.0,33.0,33.0,1.0,1.0,0.0,0.0
1620,10.0,2.0,33.0,citizens.,en,en_83,0.0,197.0,197.0,197.0,1.0,1.0,0.0,0.0
1621,10.0,3.0,34.0,A,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,10.0,3.0,35.0,national,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1623,10.0,3.0,36.0,flag,en,en_83,0.0,190.0,190.0,190.0,1.0,1.0,0.0,0.0
1624,10.0,3.0,37.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,10.0,3.0,38.0,designed,en,en_83,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
1626,10.0,3.0,39.0,with,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,10.0,3.0,40.0,specific,en,en_83,0.0,240.0,377.0,377.0,2.0,2.0,1.0,0.0
1628,10.0,3.0,41.0,meanings,en,en_83,0.0,123.0,327.0,327.0,2.0,2.0,1.0,0.0
1629,10.0,3.0,42.0,for,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,10.0,3.0,43.0,its,en,en_83,0.0,259.0,259.0,259.0,1.0,1.0,0.0,0.0
1631,10.0,3.0,44.0,colours,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,10.0,3.0,45.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,10.0,3.0,46.0,symbols.,en,en_83,0.0,297.0,297.0,297.0,1.0,1.0,0.0,0.0
1634,10.0,4.0,47.0,"Historically,",en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1635,10.0,4.0,48.0,flags,en,en_83,0.0,275.0,275.0,275.0,1.0,1.0,0.0,0.0
1636,10.0,4.0,49.0,originated,en,en_83,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
1637,10.0,4.0,50.0,as,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,10.0,4.0,51.0,military,en,en_83,0.0,289.0,289.0,289.0,1.0,1.0,0.0,0.0
1639,10.0,4.0,52.0,"standards,",en,en_83,0.0,165.0,384.0,384.0,2.0,2.0,1.0,0.0
1640,10.0,4.0,53.0,which,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,10.0,4.0,54.0,were,en,en_83,0.0,136.0,136.0,136.0,1.0,1.0,0.0,0.0
1642,10.0,4.0,55.0,used,en,en_83,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
1643,10.0,4.0,56.0,as,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,10.0,4.0,57.0,signs,en,en_83,0.0,144.0,144.0,144.0,1.0,1.0,0.0,0.0
1645,10.0,4.0,58.0,on,en,en_83,0.0,139.0,139.0,139.0,1.0,1.0,0.0,0.0
1646,10.0,4.0,59.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,10.0,4.0,60.0,battlefield.,en,en_83,0.0,335.0,335.0,335.0,1.0,1.0,0.0,0.0
1648,10.0,5.0,61.0,The,en,en_83,0.0,209.0,209.0,209.0,1.0,1.0,0.0,0.0
1649,10.0,5.0,62.0,practice,en,en_83,0.0,251.0,251.0,251.0,1.0,1.0,0.0,0.0
1650,10.0,5.0,63.0,of,en,en_83,0.0,203.0,203.0,203.0,1.0,1.0,0.0,0.0
1651,10.0,5.0,64.0,flying,en,en_83,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
1652,10.0,5.0,65.0,national,en,en_83,0.0,277.0,277.0,277.0,1.0,1.0,0.0,0.0
1653,10.0,5.0,66.0,flags,en,en_83,0.0,191.0,191.0,191.0,1.0,1.0,0.0,0.0
1654,10.0,5.0,67.0,outside,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,10.0,5.0,68.0,of,en,en_83,0.0,247.0,247.0,247.0,1.0,1.0,0.0,0.0
1656,10.0,5.0,69.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,10.0,5.0,70.0,context,en,en_83,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
1658,10.0,5.0,71.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,10.0,5.0,72.0,warfare,en,en_83,0.0,272.0,272.0,272.0,1.0,1.0,0.0,0.0
1660,10.0,5.0,73.0,only,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,10.0,5.0,74.0,became,en,en_83,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
1662,10.0,5.0,75.0,common,en,en_83,0.0,226.0,226.0,226.0,1.0,1.0,0.0,0.0
1663,10.0,5.0,76.0,in,en,en_83,0.0,129.0,129.0,129.0,1.0,1.0,0.0,0.0
1664,10.0,5.0,77.0,the,en,en_83,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
1665,10.0,5.0,78.0,early,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,10.0,5.0,79.0,seventeenth,en,en_83,0.0,317.0,317.0,317.0,1.0,1.0,0.0,0.0
1667,10.0,5.0,80.0,century.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,10.0,6.0,81.0,A,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,10.0,6.0,82.0,country's,en,en_83,0.0,213.0,213.0,213.0,1.0,1.0,0.0,0.0
1670,10.0,6.0,83.0,constitution,en,en_83,0.0,221.0,402.0,402.0,2.0,2.0,1.0,0.0
1671,10.0,6.0,84.0,will,en,en_83,0.0,249.0,249.0,249.0,1.0,1.0,0.0,0.0
1672,10.0,6.0,85.0,often,en,en_83,0.0,358.0,358.0,358.0,1.0,1.0,0.0,0.0
1673,10.0,6.0,86.0,describe,en,en_83,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
1674,10.0,6.0,87.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,10.0,6.0,88.0,national,en,en_83,0.0,178.0,178.0,178.0,1.0,1.0,0.0,0.0
1676,10.0,6.0,89.0,flag.,en,en_83,0.0,126.0,126.0,126.0,1.0,1.0,0.0,0.0
1677,10.0,7.0,90.0,All,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,10.0,7.0,91.0,national,en,en_83,0.0,138.0,380.0,380.0,2.0,2.0,1.0,0.0
1679,10.0,7.0,92.0,flags,en,en_83,0.0,250.0,250.0,250.0,1.0,1.0,0.0,0.0
1680,10.0,7.0,93.0,are,en,en_83,0.0,78.0,78.0,78.0,1.0,1.0,0.0,0.0
1681,10.0,7.0,94.0,"rectangular,",en,en_83,0.0,196.0,196.0,196.0,1.0,1.0,0.0,0.0
1682,10.0,7.0,95.0,except,en,en_83,0.0,159.0,159.0,159.0,1.0,1.0,0.0,0.0
1683,10.0,7.0,96.0,for,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,10.0,7.0,97.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,10.0,7.0,98.0,flag,en,en_83,0.0,271.0,271.0,271.0,1.0,1.0,0.0,0.0
1686,10.0,7.0,99.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,10.0,7.0,100.0,"Nepal,",en,en_83,0.0,193.0,351.0,351.0,2.0,2.0,1.0,0.0
1688,10.0,7.0,101.0,which,en,en_83,0.0,176.0,176.0,176.0,1.0,1.0,0.0,0.0
1689,10.0,7.0,102.0,uses,en,en_83,0.0,155.0,155.0,410.0,1.0,2.0,0.0,1.0
1690,10.0,7.0,103.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,10.0,7.0,104.0,unique,en,en_83,0.0,175.0,175.0,666.0,1.0,3.0,0.0,1.0
1692,10.0,7.0,105.0,triangular,en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1693,10.0,7.0,106.0,shape.,en,en_83,0.0,142.0,142.0,142.0,1.0,1.0,0.0,0.0
1694,10.0,8.0,107.0,The,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,10.0,8.0,108.0,ratios,en,en_83,0.0,142.0,142.0,352.0,1.0,2.0,0.0,1.0
1696,10.0,8.0,109.0,of,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1697,10.0,8.0,110.0,height,en,en_83,0.0,109.0,109.0,397.0,1.0,2.0,0.0,1.0
1698,10.0,8.0,111.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,10.0,8.0,112.0,width,en,en_83,0.0,369.0,369.0,369.0,1.0,1.0,0.0,0.0
1700,10.0,8.0,113.0,vary,en,en_83,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
1701,10.0,8.0,114.0,among,en,en_83,0.0,171.0,171.0,171.0,1.0,1.0,0.0,0.0
1702,10.0,8.0,115.0,standard,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,10.0,8.0,116.0,rectangular,en,en_83,0.0,206.0,206.0,206.0,1.0,1.0,0.0,0.0
1704,10.0,8.0,117.0,"flags,",en,en_83,0.0,149.0,149.0,149.0,1.0,1.0,0.0,0.0
1705,10.0,8.0,118.0,but,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,10.0,8.0,119.0,none,en,en_83,0.0,128.0,128.0,128.0,1.0,1.0,0.0,0.0
1707,10.0,8.0,120.0,is,en,en_83,0.0,245.0,245.0,577.0,1.0,2.0,0.0,1.0
1708,10.0,8.0,121.0,taller,en,en_83,0.0,237.0,237.0,581.0,1.0,2.0,0.0,1.0
1709,10.0,8.0,122.0,than,en,en_83,0.0,189.0,189.0,409.0,1.0,2.0,0.0,1.0
1710,10.0,8.0,123.0,it,en,en_83,0.0,156.0,156.0,545.0,1.0,3.0,0.0,1.0
1711,10.0,8.0,124.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,10.0,8.0,125.0,wide.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,10.0,9.0,126.0,The,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,10.0,9.0,127.0,flags,en,en_83,0.0,176.0,176.0,176.0,1.0,1.0,0.0,0.0
1715,10.0,9.0,128.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,10.0,9.0,129.0,Switzerland,en,en_83,0.0,116.0,116.0,277.0,1.0,2.0,0.0,1.0
1717,10.0,9.0,130.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,10.0,9.0,131.0,the,en,en_83,0.0,136.0,136.0,136.0,1.0,1.0,0.0,0.0
1719,10.0,9.0,132.0,Vatican,en,en_83,0.0,137.0,137.0,137.0,1.0,1.0,0.0,0.0
1720,10.0,9.0,133.0,City,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,10.0,9.0,134.0,are,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,10.0,9.0,135.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,10.0,9.0,136.0,only,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1724,10.0,9.0,137.0,national,en,en_83,0.0,147.0,147.0,147.0,1.0,1.0,0.0,0.0
1725,10.0,9.0,138.0,flags,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1726,10.0,9.0,139.0,which,en,en_83,0.0,202.0,202.0,202.0,1.0,1.0,0.0,0.0
1727,10.0,9.0,140.0,are,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,10.0,9.0,141.0,exact,en,en_83,0.0,270.0,270.0,539.0,1.0,2.0,0.0,1.0
1729,10.0,9.0,142.0,squares.,en,en_83,0.0,164.0,330.0,330.0,2.0,2.0,1.0,0.0
1730,10.0,10.0,143.0,The,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,10.0,10.0,144.0,most,en,en_83,0.0,164.0,164.0,164.0,1.0,1.0,0.0,0.0
1732,10.0,10.0,145.0,popular,en,en_83,0.0,255.0,255.0,255.0,1.0,1.0,0.0,0.0
1733,10.0,10.0,146.0,colours,en,en_83,0.0,209.0,209.0,209.0,1.0,1.0,0.0,0.0
1734,10.0,10.0,147.0,used,en,en_83,0.0,106.0,106.0,106.0,1.0,1.0,0.0,0.0
1735,10.0,10.0,148.0,for,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,10.0,10.0,149.0,national,en,en_83,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
1737,10.0,10.0,150.0,flags,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,10.0,10.0,151.0,are,en,en_83,0.0,127.0,127.0,127.0,1.0,1.0,0.0,0.0
1739,10.0,10.0,152.0,"red,",en,en_83,0.0,214.0,214.0,214.0,1.0,1.0,0.0,0.0
1740,10.0,10.0,153.0,"white,",en,en_83,0.0,160.0,291.0,520.0,2.0,3.0,1.0,1.0
1741,10.0,10.0,154.0,"green,",en,en_83,0.0,141.0,141.0,141.0,1.0,1.0,0.0,0.0
1742,10.0,10.0,155.0,and,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1743,10.0,10.0,156.0,blue.,en,en_83,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
1744,10.0,11.0,157.0,Although,en,en_83,0.0,166.0,166.0,166.0,1.0,1.0,0.0,0.0
1745,10.0,11.0,158.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,10.0,11.0,159.0,national,en,en_83,0.0,179.0,179.0,179.0,1.0,1.0,0.0,0.0
1747,10.0,11.0,160.0,flag,en,en_83,0.0,125.0,125.0,125.0,1.0,1.0,0.0,0.0
1748,10.0,11.0,161.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,10.0,11.0,162.0,meant,en,en_83,0.0,96.0,96.0,96.0,1.0,1.0,0.0,0.0
1750,10.0,11.0,163.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,10.0,11.0,164.0,be,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,10.0,11.0,165.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,10.0,11.0,166.0,unique,en,en_83,0.0,169.0,169.0,169.0,1.0,1.0,0.0,0.0
1754,10.0,11.0,167.0,symbol,en,en_83,0.0,112.0,112.0,112.0,1.0,1.0,0.0,0.0
1755,10.0,11.0,168.0,for,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,10.0,11.0,169.0,the,en,en_83,0.0,234.0,234.0,234.0,1.0,1.0,0.0,0.0
